date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-02-06,0.685515839940738,-0.06320865819902881,1.4070023487732866,4203509252
2025-02-07,0.683365249026989,-0.062343558105996816,1.440335289062818,4203509252
2025-02-08,0.6812146581132401,-0.01780838365041415,1.3633737826252426,4203509252
2025-02-09,0.6790640671994916,0.02806662419927229,1.4343392338784668,4203509252
2025-02-10,0.6769134762857427,-0.017036779252041976,1.343927730411838,4203509252
2025-02-11,0.6747628853719938,-0.05542080083434506,1.4066322376152878,4203509252
2025-02-12,0.6726122944582451,-0.09051266078752916,1.4162748032311396,4203509252
2025-02-13,0.670461703544496,-0.09806070280227375,1.378830778572069,4203509252
2025-02-14,0.6683111126307475,-0.05007788719830111,1.3383980333054037,4203509252
2025-02-15,0.6661605217169984,-0.03741550721577487,1.3682356179233126,4203509252
2025-02-16,0.6640099308032497,-0.05717297598491405,1.345057127565994,4203509252
2025-02-17,0.661859339889501,-0.03448249249793561,1.4095099314433142,4203509252
2025-02-11,3.6603640700905986,1.9732347315420764,5.19808198916404,42041590570
2025-02-12,3.661027245616234,1.9175379286768526,5.345441052845511,42041590570
2025-02-13,3.6616904211418695,1.998135298585108,5.263645039119125,42041590570
2025-02-14,3.662353596667505,1.9263906473265782,5.23803303605406,42041590570
2025-02-15,3.663016772193141,1.9404611210152285,5.258847316426139,42041590570
2025-02-16,3.6636799477187765,1.996846786724482,5.419930517798838,42041590570
2025-02-17,3.6643431232444117,2.004033903457552,5.365997448210487,42041590570
2025-02-18,3.6650062987700474,1.9890838274593767,5.43609989205727,42041590570
2025-02-19,3.665669474295683,1.821944119569244,5.174946253387764,42041590570
2025-02-20,3.6663326498213187,1.8934775963330905,5.379527409867807,42041590570
2025-02-21,3.6669958253469543,2.111622940397624,5.411373299214808,42041590570
2025-02-22,3.6676590008725896,2.02137215742851,5.397531669661452,42041590570
2025-02-23,3.6683221763982257,2.0221320546925305,5.313896201165668,42041590570
2025-02-24,3.668985351923861,2.0080669253608114,5.377207540073006,42041590570
2025-02-25,3.6696485274494965,2.0730004452970605,5.285323670994993,42041590570
2025-02-26,3.670311702975132,2.052622909995053,5.2335781989836585,42041590570
2025-02-27,3.6709748785007674,1.8841282797700074,5.221783967358323,42041590570
2025-02-28,3.6716380540264035,2.1350458638535725,5.323179299905613,42041590570
2025-03-01,3.6723012295520387,1.9528708541152782,5.4186469566249285,42041590570
2025-03-02,3.6729644050776744,2.0404716089843395,5.301772774076966,42041590570
2025-03-03,3.67362758060331,2.040648531280353,5.40043508536319,42041590570
2025-03-04,3.6742907561289453,2.0367844043270074,5.321804569043353,42041590570
2025-03-05,3.6749539316545814,1.9553822989678924,5.364808627287706,42041590570
2025-03-06,3.6756171071802166,1.9665806762620346,5.450233780090829,42041590570
2025-03-07,3.6762802827058523,2.035122562803304,5.3785941138835085,42041590570
2025-03-08,3.676943458231488,2.1198445301027893,5.302904956715764,42041590570
2025-03-09,3.6776066337571236,1.9938261041472098,5.308064215715253,42041590570
2025-03-10,3.6782698092827593,1.9195313756248056,5.388049411101321,42041590570
2025-02-25,5.95710878070224,4.0196512423423325,8.024547788122137,43904595253
2025-02-26,5.958642798570602,3.958349943253617,7.910841503132436,43904595253
2025-02-27,5.960176816438964,4.018169699814873,8.024322958595176,43904595253
2025-02-28,5.9617108343073255,4.003210801183602,7.892251557728229,43904595253
2025-03-01,5.963244852175687,4.055491929395305,7.80135270976575,43904595253
2025-03-02,5.964778870044048,4.075566091978424,8.001390344014606,43904595253
2025-03-03,5.9663128879124105,4.1804440168370185,7.922932874198282,43904595253
2025-03-04,5.967846905780772,3.8258975974745715,7.906023309331733,43904595253
2025-03-05,5.969380923649133,3.9306177027295397,8.18545049872119,43904595253
2025-03-06,5.970914941517496,4.1707304103641,7.982723336742399,43904595253
2025-03-07,5.972448959385858,4.111631474803577,7.97108595398783,43904595253
2025-03-08,5.973982977254218,3.880257907375446,7.893335120116977,43904595253
2025-03-09,5.975516995122581,4.059793300104383,7.912041277345813,43904595253
2025-03-10,5.977051012990941,3.893448740731422,7.870294643182696,43904595253
2025-03-11,5.978585030859303,4.0637282252080285,8.06094963857502,43904595253
2025-03-12,5.980119048727666,4.1215492414534145,8.072401886983565,43904595253
2025-03-13,5.981653066596027,4.139555428405792,8.035572460681816,43904595253
2025-03-14,5.983187084464388,3.895920678274255,7.9421439698989325,43904595253
2025-03-15,5.984721102332751,4.064713420561252,7.94112400422232,43904595253
2025-03-16,5.986255120201112,4.142849647125901,7.907888300863263,43904595253
2025-03-17,5.987789138069473,4.014682702554734,7.875981231292959,43904595253
2025-03-18,5.989323155937836,3.959636178072024,8.067053559248295,43904595253
2025-03-19,5.990857173806197,4.080456097124422,8.037172836926484,43904595253
